ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,Embedding,ScoreType,Score,Rank,ID2,GPT4oScore1,GPT4oScore2,Topic,Gender_org,Gender,Age,Nationality,Ethnicity_org,Multiple_Ethnicity,Ethnicity,Ethnicity1,Highest_Degree_org,Education1,Education_EMNLP,Education,Education3,Education2,Handedness,Language,SpecificLanguage,Exposure_Age,Exposure_Length,Length_of_Stay,Writing_Interest,Writing_Strength,P_burst,R_burst,MeanPause,WithinWordPause,BetweenWordPause,MeanDeletion,ProportionDeletion,MeanInsertion,ProportionInsertion,IntervalVariance,MTLD,TUnitLength,DependencyDepth,DependencyCosSim,Readability,LSACohesion,ArgumentOverlap,ConnectiveVariety,Claude3.7Score1,Claude3.7Score2
51733974,-6.197687317,-7.762286556,-6.867626226,-4.133179566,1.065284113,-6.825371743,-1.294452734,-0.027591058,4.593104464,2.328189776,-1.986088023,-0.210506417,-0.04908748,Claude3.7,2,4281,51733974a,1,1,Happ,Woman,Women,37,United States of America,Black or African American,NA,African,African,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,3,30.42553191,8.827160494,3.207242915,0.472273504,2.16306,3.865853659,0.181453921,13,0.818546079,212.7685232,56.2162,10,2.4,0.4964,83.56,0.0174,0.0757,0.0694,2,2
24146332,-3.455702474,-5.498529962,-7.360682898,-14.9624222,-6.587942461,-12.74378829,4.986564094,1.044509523,-0.265348178,-1.29498225,3.092593349,-4.655007237,-0.085913228,GPT4o,3,1213,24146332a,3,3,Happ,Woman,Women,51,United States of America,Black or African American,NA,African,African,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,21.53571429,44.12195122,1.128504267,0.5433137,0.674389864,3.05,0.032620321,25.125,0.967379679,65.99233962,50.7087,9.697,2.3438,0.5232,83.46,0.0196,0.1653,0.0694,3,3
24146332,-3.455702474,-5.498529962,-7.360682898,-14.9624222,-6.587942461,-12.74378829,4.986564094,1.044509523,-0.265348178,-1.29498225,3.092593349,-4.655007237,-0.085913228,Human,1,1213,24146332a,3,3,Happ,Woman,Women,51,United States of America,Black or African American,NA,African,African,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,21.53571429,44.12195122,1.128504267,0.5433137,0.674389864,3.05,0.032620321,25.125,0.967379679,65.99233962,50.7087,9.697,2.3438,0.5232,83.46,0.0196,0.1653,0.0694,3,3
24146332,-3.455702474,-5.498529962,-7.360682898,-14.9624222,-6.587942461,-12.74378829,4.986564094,1.044509523,-0.265348178,-1.29498225,3.092593349,-4.655007237,-0.085913228,Claude3.7,3,1213,24146332a,3,3,Happ,Woman,Women,51,United States of America,Black or African American,NA,African,African,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,21.53571429,44.12195122,1.128504267,0.5433137,0.674389864,3.05,0.032620321,25.125,0.967379679,65.99233962,50.7087,9.697,2.3438,0.5232,83.46,0.0196,0.1653,0.0694,3,3
98022342,7.241647245,-0.132504575,-8.435565864,-3.66741857,1.106134773,-12.31591778,-8.661560233,8.648684201,-2.001143844,-2.227295311,-6.104675726,-2.020755438,-0.08814152,Human,3,3578,98022342a,2,2,App,Woman,Women,63,United States of America,White,NA,White,White,Associate degree,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,4,4,10.88333333,11.87272727,1.879218223,0.675804009,0.960984375,3.472727273,0.12758851,14.51111111,0.87241149,108.2909661,49.9343,9.4583,2.63,0.467,83.25,0.0177,0.1125,0.0972,3,3
98022342,7.241647245,-0.132504575,-8.435565864,-3.66741857,1.106134773,-12.31591778,-8.661560233,8.648684201,-2.001143844,-2.227295311,-6.104675726,-2.020755438,-0.08814152,GPT4o,2,3578,98022342a,2,2,App,Woman,Women,63,United States of America,White,NA,White,White,Associate degree,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,4,4,10.88333333,11.87272727,1.879218223,0.675804009,0.960984375,3.472727273,0.12758851,14.51111111,0.87241149,108.2909661,49.9343,9.4583,2.63,0.467,83.25,0.0177,0.1125,0.0972,3,3
98022342,7.241647245,-0.132504575,-8.435565864,-3.66741857,1.106134773,-12.31591778,-8.661560233,8.648684201,-2.001143844,-2.227295311,-6.104675726,-2.020755438,-0.08814152,Claude3.7,3,3578,98022342a,2,2,App,Woman,Women,63,United States of America,White,NA,White,White,Associate degree,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,4,4,10.88333333,11.87272727,1.879218223,0.675804009,0.960984375,3.472727273,0.12758851,14.51111111,0.87241149,108.2909661,49.9343,9.4583,2.63,0.467,83.25,0.0177,0.1125,0.0972,3,3
57313450,8.537545937,1.041847482,-10.39453895,-8.255233245,5.502543503,-6.54866994,9.616202365,0.654311841,2.438582647,-1.015046913,-0.480605061,-0.531119398,-0.12140431,Human,4,1570,57313450a,3,3,App,Woman,Women,43,United States of America,White,NA,White,White,Associate degree,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,ambidexterous,English,NA,NA,NA,NA,3,3,80.34285714,16.63905325,0.653278545,0.354329173,0.487252408,2.202380952,0.061728395,20.98507463,0.938271605,126.0976694,88.725,9.75,2.6844,0.5811,83.05,0.0115,0.1539,0.1111,3,3
57313450,8.537545937,1.041847482,-10.39453895,-8.255233245,5.502543503,-6.54866994,9.616202365,0.654311841,2.438582647,-1.015046913,-0.480605061,-0.531119398,-0.12140431,GPT4o,3,1570,57313450a,3,3,App,Woman,Women,43,United States of America,White,NA,White,White,Associate degree,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,ambidexterous,English,NA,NA,NA,NA,3,3,80.34285714,16.63905325,0.653278545,0.354329173,0.487252408,2.202380952,0.061728395,20.98507463,0.938271605,126.0976694,88.725,9.75,2.6844,0.5811,83.05,0.0115,0.1539,0.1111,3,3
57313450,8.537545937,1.041847482,-10.39453895,-8.255233245,5.502543503,-6.54866994,9.616202365,0.654311841,2.438582647,-1.015046913,-0.480605061,-0.531119398,-0.12140431,Claude3.7,3,1570,57313450a,3,3,App,Woman,Women,43,United States of America,White,NA,White,White,Associate degree,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,ambidexterous,English,NA,NA,NA,NA,3,3,80.34285714,16.63905325,0.653278545,0.354329173,0.487252408,2.202380952,0.061728395,20.98507463,0.938271605,126.0976694,88.725,9.75,2.6844,0.5811,83.05,0.0115,0.1539,0.1111,3,3
35697626,-14.52494902,-14.06555017,-8.935294648,-4.392871988,-8.416291419,-5.925129541,-0.342916772,4.408633278,1.511488545,2.668419332,-0.341382213,-5.505575666,-0.024560001,GPT4o,2.5,4329,35697626a,2,3,Happ,Man,Men,25,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,5,5,201.0909091,14.55263158,1.066408564,0.352915068,2.360489691,5.315789474,0.154434251,22.34343434,0.845565749,310.8711058,48.5016,9.7143,2.3922,0.5955,83.05,0.0333,0.1346,0.0139,2,2
35697626,-14.52494902,-14.06555017,-8.935294648,-4.392871988,-8.416291419,-5.925129541,-0.342916772,4.408633278,1.511488545,2.668419332,-0.341382213,-5.505575666,-0.024560001,Human,2.5,4329,35697626a,2,3,Happ,Man,Men,25,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,5,5,201.0909091,14.55263158,1.066408564,0.352915068,2.360489691,5.315789474,0.154434251,22.34343434,0.845565749,310.8711058,48.5016,9.7143,2.3922,0.5955,83.05,0.0333,0.1346,0.0139,2,2
35697626,-14.52494902,-14.06555017,-8.935294648,-4.392871988,-8.416291419,-5.925129541,-0.342916772,4.408633278,1.511488545,2.668419332,-0.341382213,-5.505575666,-0.024560001,Claude3.7,2,4329,35697626a,2,3,Happ,Man,Men,25,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,5,5,201.0909091,14.55263158,1.066408564,0.352915068,2.360489691,5.315789474,0.154434251,22.34343434,0.845565749,310.8711058,48.5016,9.7143,2.3922,0.5955,83.05,0.0333,0.1346,0.0139,2,2
29282276,-5.231612402,6.940746026,-0.067989598,-9.855196913,3.300856619,-0.301249314,-1.510023914,4.432004699,3.238980586,0.961456022,1.589774503,6.300086643,-0.177679319,GPT4o,3,2941,29282276a,3,3,Comp,Woman,Women,37,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,5,4,148.3529412,15.10179641,2.113203514,0.339097378,0.545035714,2.571428571,0.078889701,20.176,0.921110299,314.8872108,45.9048,10.7381,2.5632,0.5841,82.95,0.0239,0.1766,0.125,3,3
29282276,-5.231612402,6.940746026,-0.067989598,-9.855196913,3.300856619,-0.301249314,-1.510023914,4.432004699,3.238980586,0.961456022,1.589774503,6.300086643,-0.177679319,Human,2.5,2941,29282276a,3,3,Comp,Woman,Women,37,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,5,4,148.3529412,15.10179641,2.113203514,0.339097378,0.545035714,2.571428571,0.078889701,20.176,0.921110299,314.8872108,45.9048,10.7381,2.5632,0.5841,82.95,0.0239,0.1766,0.125,3,3
29282276,-5.231612402,6.940746026,-0.067989598,-9.855196913,3.300856619,-0.301249314,-1.510023914,4.432004699,3.238980586,0.961456022,1.589774503,6.300086643,-0.177679319,Claude3.7,3,2941,29282276a,3,3,Comp,Woman,Women,37,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,5,4,148.3529412,15.10179641,2.113203514,0.339097378,0.545035714,2.571428571,0.078889701,20.176,0.921110299,314.8872108,45.9048,10.7381,2.5632,0.5841,82.95,0.0239,0.1766,0.125,3,3
25828976,-4.269249889,9.141144096,-3.411203308,-11.4489268,2.75901729,-3.937778638,8.194538311,-2.769873942,-0.034706745,-0.195358839,-1.639264148,-3.832173184,-0.087279169,GPT4o,3,427,25828976a,3,3,Comp,Woman,Women,73,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,3,3,26.33898305,18.72289157,1.821184818,1.000421053,1.144528796,1.658536585,0.041923551,21.88732394,0.958076449,88.35936723,81.5498,10.5,2.5578,0.604,82.75,0.0148,0.1098,0.1111,3,3
25828976,-4.269249889,9.141144096,-3.411203308,-11.4489268,2.75901729,-3.937778638,8.194538311,-2.769873942,-0.034706745,-0.195358839,-1.639264148,-3.832173184,-0.087279169,Human,2.5,427,25828976a,3,3,Comp,Woman,Women,73,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,3,3,26.33898305,18.72289157,1.821184818,1.000421053,1.144528796,1.658536585,0.041923551,21.88732394,0.958076449,88.35936723,81.5498,10.5,2.5578,0.604,82.75,0.0148,0.1098,0.1111,3,3
25828976,-4.269249889,9.141144096,-3.411203308,-11.4489268,2.75901729,-3.937778638,8.194538311,-2.769873942,-0.034706745,-0.195358839,-1.639264148,-3.832173184,-0.087279169,Claude3.7,3,427,25828976a,3,3,Comp,Woman,Women,73,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,3,3,26.33898305,18.72289157,1.821184818,1.000421053,1.144528796,1.658536585,0.041923551,21.88732394,0.958076449,88.35936723,81.5498,10.5,2.5578,0.604,82.75,0.0148,0.1098,0.1111,3,3
80177932,-8.132249971,4.791696948,0.132927974,3.067778607,-5.860832357,-10.13595163,4.745396377,-3.711392725,-8.112930677,-8.137161703,-3.683899694,2.385370714,-0.072346581,GPT4o,2,2054,80177932a,2,2,Comp,Man,Men,43,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,5,4,16.86363636,27.14634146,0.967572021,0.651365724,1.275482659,1.9,0.03301477,35.90322581,0.96698523,36.99264191,41.8,10.45,2.3828,0.638,82.75,0.0458,0.1085,0.0417,2,2
80177932,-8.132249971,4.791696948,0.132927974,3.067778607,-5.860832357,-10.13595163,4.745396377,-3.711392725,-8.112930677,-8.137161703,-3.683899694,2.385370714,-0.072346581,Human,2,2054,80177932a,2,2,Comp,Man,Men,43,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,5,4,16.86363636,27.14634146,0.967572021,0.651365724,1.275482659,1.9,0.03301477,35.90322581,0.96698523,36.99264191,41.8,10.45,2.3828,0.638,82.75,0.0458,0.1085,0.0417,2,2
80177932,-8.132249971,4.791696948,0.132927974,3.067778607,-5.860832357,-10.13595163,4.745396377,-3.711392725,-8.112930677,-8.137161703,-3.683899694,2.385370714,-0.072346581,Claude3.7,2,2054,80177932a,2,2,Comp,Man,Men,43,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,5,4,16.86363636,27.14634146,0.967572021,0.651365724,1.275482659,1.9,0.03301477,35.90322581,0.96698523,36.99264191,41.8,10.45,2.3828,0.638,82.75,0.0458,0.1085,0.0417,2,2
67094567,10.64308214,1.01396011,-10.63227919,-1.252536041,6.965818838,-0.209681991,5.951264297,-5.157299271,-1.087640646,1.392190081,3.263382347,-2.274578228,-0.068397315,Human,4,4161,67094567a,3,3,App,Woman,Women,38,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,1,1,78.66666667,29.73228346,1.495436364,0.596620355,0.75321118,3.476190476,0.054818523,29.96825397,0.945181477,184.7979076,86.3425,10.5938,2.5147,0.5363,82.65,0.0099,0.0836,0.1111,3,3
67094567,10.64308214,1.01396011,-10.63227919,-1.252536041,6.965818838,-0.209681991,5.951264297,-5.157299271,-1.087640646,1.392190081,3.263382347,-2.274578228,-0.068397315,GPT4o,3,4161,67094567a,3,3,App,Woman,Women,38,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,1,1,78.66666667,29.73228346,1.495436364,0.596620355,0.75321118,3.476190476,0.054818523,29.96825397,0.945181477,184.7979076,86.3425,10.5938,2.5147,0.5363,82.65,0.0099,0.0836,0.1111,3,3
67094567,10.64308214,1.01396011,-10.63227919,-1.252536041,6.965818838,-0.209681991,5.951264297,-5.157299271,-1.087640646,1.392190081,3.263382347,-2.274578228,-0.068397315,Claude3.7,3,4161,67094567a,3,3,App,Woman,Women,38,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,1,1,78.66666667,29.73228346,1.495436364,0.596620355,0.75321118,3.476190476,0.054818523,29.96825397,0.945181477,184.7979076,86.3425,10.5938,2.5147,0.5363,82.65,0.0099,0.0836,0.1111,3,3
45209402,8.953185011,3.266430281,-10.18254228,-3.977132255,2.935490705,-2.845646689,8.704737459,1.761773193,1.38402338,4.600983151,-3.320191904,1.074413233,-0.071555698,Human,2.5,619,45209402a,2,2,App,Man,Men,40,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,2,1,25.12371134,28.01149425,1.050895151,0.614806763,0.994528302,3.744186047,0.061970747,25.38541667,0.938029253,118.828588,74.4275,8.8077,2.3472,0.5396,82.65,0.0141,0.0752,0.0972,2,3
45209402,8.953185011,3.266430281,-10.18254228,-3.977132255,2.935490705,-2.845646689,8.704737459,1.761773193,1.38402338,4.600983151,-3.320191904,1.074413233,-0.071555698,GPT4o,2,619,45209402a,2,2,App,Man,Men,40,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,2,1,25.12371134,28.01149425,1.050895151,0.614806763,0.994528302,3.744186047,0.061970747,25.38541667,0.938029253,118.828588,74.4275,8.8077,2.3472,0.5396,82.65,0.0141,0.0752,0.0972,2,3
45209402,8.953185011,3.266430281,-10.18254228,-3.977132255,2.935490705,-2.845646689,8.704737459,1.761773193,1.38402338,4.600983151,-3.320191904,1.074413233,-0.071555698,Claude3.7,2.5,619,45209402a,2,2,App,Man,Men,40,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,2,1,25.12371134,28.01149425,1.050895151,0.614806763,0.994528302,3.744186047,0.061970747,25.38541667,0.938029253,118.828588,74.4275,8.8077,2.3472,0.5396,82.65,0.0141,0.0752,0.0972,2,3
67374305,1.626574525,-4.242084947,-5.171061076,-4.840921806,4.132203068,-6.888785109,9.987617118,-7.579122045,6.018177036,5.630624032,1.800338056,4.636011397,-0.120131389,GPT4o,2,4097,67374305a,2,2,App,Man,Men,25,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,4,24.4516129,25.26666667,1.383607448,0.435456115,1.00381409,1.833333333,0.035009548,25.69491525,0.964990452,70.66698113,68.5,8.8387,2.5547,0.553,82.54,0.0268,0.0668,0.0556,2,2
67374305,1.626574525,-4.242084947,-5.171061076,-4.840921806,4.132203068,-6.888785109,9.987617118,-7.579122045,6.018177036,5.630624032,1.800338056,4.636011397,-0.120131389,Human,1.5,4097,67374305a,2,2,App,Man,Men,25,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,4,24.4516129,25.26666667,1.383607448,0.435456115,1.00381409,1.833333333,0.035009548,25.69491525,0.964990452,70.66698113,68.5,8.8387,2.5547,0.553,82.54,0.0268,0.0668,0.0556,2,2
67374305,1.626574525,-4.242084947,-5.171061076,-4.840921806,4.132203068,-6.888785109,9.987617118,-7.579122045,6.018177036,5.630624032,1.800338056,4.636011397,-0.120131389,Claude3.7,2,4097,67374305a,2,2,App,Man,Men,25,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,4,24.4516129,25.26666667,1.383607448,0.435456115,1.00381409,1.833333333,0.035009548,25.69491525,0.964990452,70.66698113,68.5,8.8387,2.5547,0.553,82.54,0.0268,0.0668,0.0556,2,2
22558805,8.862471952,7.901577075,-10.24474439,-3.459562716,3.761339406,0.889100554,0.786012573,-4.573486812,3.174268887,-6.725302907,-1.344234649,-1.999520329,-0.074419881,Human,4,4102,22558805a,3,4,App,Man,Men,33,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,3,28.42857143,20.1010101,1.599847695,0.367643426,1.075524116,7.979591837,0.164216716,24.56790123,0.835783284,170.7187421,74.7432,9.7333,2.3699,0.5323,82.44,0.0139,0.1162,0.0833,4,4
22558805,8.862471952,7.901577075,-10.24474439,-3.459562716,3.761339406,0.889100554,0.786012573,-4.573486812,3.174268887,-6.725302907,-1.344234649,-1.999520329,-0.074419881,GPT4o,3.5,4102,22558805a,3,4,App,Man,Men,33,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,3,28.42857143,20.1010101,1.599847695,0.367643426,1.075524116,7.979591837,0.164216716,24.56790123,0.835783284,170.7187421,74.7432,9.7333,2.3699,0.5323,82.44,0.0139,0.1162,0.0833,4,4
22558805,8.862471952,7.901577075,-10.24474439,-3.459562716,3.761339406,0.889100554,0.786012573,-4.573486812,3.174268887,-6.725302907,-1.344234649,-1.999520329,-0.074419881,Claude3.7,4,4102,22558805a,3,4,App,Man,Men,33,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,3,28.42857143,20.1010101,1.599847695,0.367643426,1.075524116,7.979591837,0.164216716,24.56790123,0.835783284,170.7187421,74.7432,9.7333,2.3699,0.5323,82.44,0.0139,0.1162,0.0833,4,4
69996172,1.516607546,-0.885798824,-0.45716116,-0.447467823,8.246481641,4.690386317,5.030941652,-10.41423832,1.813358341,1.444592757,3.758448137,-2.707604475,-0.10187341,GPT4o,3,2620,69996172a,3,3,Happ,Woman,Women,39,United States of America,Black or African American,NA,African,African,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,4,4,20.23076923,13.05673759,1.134442495,0.402279898,0.924223005,8.220588235,0.232916667,18.97938144,0.767083333,56.2187197,86.2479,9.0833,2.711,0.5492,82.34,0.0163,0.1722,0.0556,3,3
69996172,1.516607546,-0.885798824,-0.45716116,-0.447467823,8.246481641,4.690386317,5.030941652,-10.41423832,1.813358341,1.444592757,3.758448137,-2.707604475,-0.10187341,Human,1.5,2620,69996172a,3,3,Happ,Woman,Women,39,United States of America,Black or African American,NA,African,African,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,4,4,20.23076923,13.05673759,1.134442495,0.402279898,0.924223005,8.220588235,0.232916667,18.97938144,0.767083333,56.2187197,86.2479,9.0833,2.711,0.5492,82.34,0.0163,0.1722,0.0556,3,3
69996172,1.516607546,-0.885798824,-0.45716116,-0.447467823,8.246481641,4.690386317,5.030941652,-10.41423832,1.813358341,1.444592757,3.758448137,-2.707604475,-0.10187341,Claude3.7,3,2620,69996172a,3,3,Happ,Woman,Women,39,United States of America,Black or African American,NA,African,African,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,4,4,20.23076923,13.05673759,1.134442495,0.402279898,0.924223005,8.220588235,0.232916667,18.97938144,0.767083333,56.2187197,86.2479,9.0833,2.711,0.5492,82.34,0.0163,0.1722,0.0556,3,3
14092430,6.884398491,-4.845786912,0.513756052,-17.48306445,-1.169755729,-2.852012089,7.685878652,1.299688574,2.483319056,4.378816752,-1.010502428,-1.552389715,-0.02782094,Human,3.5,1329,14092430a,3,3,Mat,Woman,Women,27,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,3,3,100.0232558,15.87084871,0.773660225,0.4492725,0.512244792,2.8,0.080786493,17.13545817,0.919213507,140.5856402,77.6848,9.0471,2.4551,0.4906,82.24,0.014,0.1178,0.2361,3,3
